"Year","PlotID","Site","Trans","Plot","TreeID","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","sol","sol.lag","Anomaly","Tavg","Precip.PRISM","Tavg.PRISM","Precip.PRISM.sum","BA.tree.cm2"
1997,"HNKB1","HNK","B",1,"HNKB117",90.29621,"HNKB117HI","Y",1910,1911,2012,"Y","Y","1986 missing",1,17,"ACRU","Acer","I","LIVE",87,0.2308313,90.29621,10444.86,1,22.10485,11087.75,12130.7,19.65846,464.2019,21,0.2450931,28.16457,0.03223306,"HNKB",38.31586,-79.22329,829.397015920647,0.0137903225806452,0.00899183129115747,104564.560668894,104564.560668894,-0.623504638638533,8.10601204142869,79.8316666666667,9.95291663209597,957.98,104.4486
1997,"HNKB2","HNK","B",2,"HNKB228",15.81792,"HNKB228HI","Y",1929,1930,2012,"Y","N","poor corr, possible -9 shift",1,28,"NYSY","Nyssa","U","LIVE",68,0.03856647,15.81792,1745.089,1,22.10485,17736.75,9909.086,18.46893,707.3553,32,0.3920682,18.7556,0.01088836,"HNKB",38.31543,-79.22434,837.302112029385,0.0125675432006011,0.0698096669171058,105240.191580145,105240.191580145,-0.623504638638533,8.16983886225866,79.8316666666667,9.95291663209597,957.98,17.45089
1997,"HNKB3","HNK","B",3,"HNKB348",10.1003,"HNKB348HI","Y",1918,1919,2012,"Y","N","poor corr",1,48,"NYSY","Nyssa","U","LIVE",79,0.07641069,10.1003,2400.587,1,31.83099,4067.321,2636.458,8.391846,572.9578,18,0.1294668,9.252585,0.03637651,"HNKB",38.31529,-79.22547,843.712810261536,0.0130877811094453,0.131486340163251,105698.576686842,105698.576686842,-0.623504638638533,8.18092864820564,79.8316666666667,9.95291663209597,957.98,24.00587
1997,"HNKC3","HNK","C",3,"HNKC301",41.58864,"HNKC301HI","N",1933,1935,2011,"Y","Y","2010 & 2011 very small",2,1,"NYSY","Nyssa","U","LIVE",64,0.08634602,41.58864,1735.947,1,49.73592,4855.735,4388.39,9.302842,1094.19,22,0.2415045,13.02498,0.01347507,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,-0.623504638638533,7.87225599593109,79.8316666666667,9.95291663209597,957.98,17.35947
1997,"HNKC3","HNK","C",3,"HNKC312",11.92714,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",21,0.06987295,11.92714,1404.764,1,49.73592,4855.735,4388.39,9.302842,1094.19,22,0.2415045,13.02498,0.0109043,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,-0.623504638638533,7.87225599593109,79.8316666666667,9.95291663209597,957.98,14.04764
1997,"IRNA1","IRN","A",1,"IRNA108",350.9856,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",81,1.257659,350.9856,39511.76,1,31.83099,5492.99,4135.798,12.03956,286.4789,9,0.1748473,54.41715,0.302154,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,108315.822059197,108315.822059197,-0.623504638638533,6.56691583898618,90.1291666666667,8.8616666396459,1081.55,395.1176
1997,"IRNA3","IRN","A",3,"IRNA306",694.4113,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",22,0.2242781,694.4113,7046.122,1,31.83099,11450.32,5239.266,6.153896,891.2677,28,0.364475,8.734648,0.1048911,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,111993.786113204,111993.786113204,-0.623504638638533,6.70706296197184,90.1291666666667,8.8616666396459,1081.55,70.46122
1997,"IRNB1","IRN","B",1,"IRNB131",390.5112,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",87,0.4313677,390.5112,13552.24,1,31.83099,8928.372,7532.907,12.10314,1050.423,33,0.2841989,17.73753,0.1898506,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,94858.1839370496,94858.1839370496,-0.623504638638533,5.50515625575404,90.1291666666667,8.8616666396459,1081.55,135.5224
1997,"IRNB2","IRN","B",2,"IRNB210",79.64691,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",82,0.1084664,79.64691,3407.679,1,31.83099,7614.024,7004.832,11.04027,763.9437,24,0.2423619,15.60267,0.06311046,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,94447.430817497,94447.430817497,-0.623504638638533,5.37009261779148,90.1291666666667,8.8616666396459,1081.55,34.07679
1997,"IRNB3","IRN","B",3,"IRNB333",34.85283,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",86,0.2142235,34.85283,6730.238,1,31.83099,7400.766,7331.468,11.67708,891.2677,28,0.2355737,17.00813,0.1027305,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,94878.6782054599,94878.6782054599,-0.623504638638533,5.34646027468768,90.1291666666667,8.8616666396459,1081.55,67.30238
1997,"IRNC1","IRN","C",1,"IRNC125",172.8847,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",84,0.3723605,172.8847,11698.41,1,31.83099,16319.25,13106.97,17.0295,1336.902,42,0.519458,24.71429,0.1410161,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,100591.06512654,100591.06512654,-0.623504638638533,7.33932348503685,90.1291666666667,8.8616666396459,1081.55,116.9841
1997,"MORA1","MOR","A",1,"MORA118",52.76996,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",42,0.08442295,52.76996,2652.308,1,31.83099,10536.82,9095.501,21.47577,668.4508,21,0.3353974,28.46524,0.01142483,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,98238.8672687436,98238.8672687436,-0.623504638638533,8.11644259072483,74.3716666666667,9.65666642785072,892.46,26.52308
1997,"MORA2","MOR","A",2,"MORA222",32.60384,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",43,0.1645788,32.60384,5170.556,1,31.83099,11328.9,7818.534,19.12071,1018.592,32,0.36061,23.9482,0.06572023,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,-0.623504638638533,8.34756543890842,74.3716666666667,9.65666642785072,892.46,51.70556
1997,"MORA2","MOR","A",2,"MORA236",258.8886,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",44,0.2848283,258.8886,8948.423,1,31.83099,11328.9,7818.534,19.12071,1018.592,32,0.36061,23.9482,0.1137387,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,-0.623504638638533,8.34756543890842,74.3716666666667,9.65666642785072,892.46,89.48423
1997,"MORB1","MOR","B",1,"MORB147",48.92402,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",34,0.06236098,48.92402,1959.189,1,31.83099,9174.222,6397.065,7.929522,923.0987,29,0.2920246,15.10849,0.02481028,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,90337.9040959802,90337.9040959802,-0.623504638638533,7.10774802480425,74.3716666666667,9.65666642785072,892.46,19.59189
1997,"MORB2","MOR","B",2,"MORB206",51.90131,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",44,0.1473399,51.90131,4628.963,1,31.83099,7889.493,6505.23,8.767859,795.7747,25,0.2511304,17.11653,0.06184919,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,-0.623504638638533,7.17691172012095,74.3716666666667,9.65666642785072,892.46,46.28963
1997,"MORB2","MOR","B",2,"MORB214",1107.934,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",89,1.820486,1107.934,57194.04,1,31.83099,7889.493,6505.23,8.767859,795.7747,25,0.2511304,17.11653,0.7641895,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,-0.623504638638533,7.17691172012095,74.3716666666667,9.65666642785072,892.46,571.9404
1997,"MORB2","MOR","B",2,"MORB236",35.70224,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",26,0.03552724,35.70224,1116.156,1,31.83099,7889.493,6505.23,8.767859,795.7747,25,0.2511304,17.11653,0.01491335,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,-0.623504638638533,7.17691172012095,74.3716666666667,9.65666642785072,892.46,11.16156
1997,"MORB2","MOR","B",2,"MORB243",25.5977,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",40,0.07830905,25.5977,2460.228,1,31.83099,7889.493,6505.23,8.767859,795.7747,25,0.2511304,17.11653,0.03287196,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,-0.623504638638533,7.17691172012095,74.3716666666667,9.65666642785072,892.46,24.60228
1997,"MORC1","MOR","C",1,"MORC101",59.24635,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",51,0.09913435,59.24635,3114.494,1,31.83099,12354.33,7955.332,19.10345,891.2677,28,0.3932504,25.66139,0.02404908,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,-0.623504638638533,8.72371893254891,74.3716666666667,9.65666642785072,892.46,31.14494
1997,"MORC1","MOR","C",1,"MORC103",35.48586,"MORC103HI","Y",1945,1946,2012,"N","Y","B side dated",1,3,"ACRU","Acer","U","LIVE",52,0.08162359,35.48586,2564.36,1,31.83099,12354.33,7955.332,19.10345,891.2677,28,0.3932504,25.66139,0.01980113,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,-0.623504638638533,8.72371893254891,74.3716666666667,9.65666642785072,892.46,25.6436
1998,"BLDA4","BLD","A",4,"BLDA408",858.9033,"BLDA408HI","N",1933,1939,2012,"Y","N","poor correlation w/ master",6,8,"QURU","Quercus","C","LIVE",65,0.5074681,858.9033,15943.08,1,31.83099,15720.66,9271.607,18.65136,732.1127,23,0.5004043,24.57348,0.2045475,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,1.11727958847219,10.508759711067,100.704166666667,11.3799997866154,1208.45,159.4308
1998,"BLDA4","BLD","A",4,"BLDA410",120.5246,"BLDA410HI","Y",1982,1983,2012,"Y","Y","meaured",1,10,"BELE","Betula","I","LIVE",16,0.04151776,120.5246,1304.359,1,31.83099,15720.66,9271.607,18.65136,732.1127,23,0.5004043,24.57348,0.01673475,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,1.11727958847219,10.508759711067,100.704166666667,11.3799997866154,1208.45,13.04359
1998,"BLDB1","BLD","B",1,"BLDB133",224.7527,"BLDB133HI","N",1939,1940,2012,"Y","Y","false ring in 1952",1,33,"BELE","Betula","I","LIVE",59,0.1532198,224.7527,4813.692,1,31.83099,10803.04,6158.892,15.44982,827.6057,26,0.3438715,16.95479,0.07821182,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,1.11727958847219,11.5805755979695,100.704166666667,11.3799997866154,1208.45,48.13692
1998,"BLDB1","BLD","B",1,"BLDB137",363.9579,"BLDB137HI","Y",1940,1941,2012,"Y","N","poor correlation w/ Master",1,37,"NYSY","Nyssa","U","LIVE",58,0.118225,363.9579,3714.263,1,31.83099,10803.04,6158.892,15.44982,827.6057,26,0.3438715,16.95479,0.06034853,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,1.11727958847219,11.5805755979695,100.704166666667,11.3799997866154,1208.45,37.14263
1998,"BLDB2","BLD","B",2,"BLDB210",597.8436,"BLDB210HI","N",1936,1953,2012,"Y","Y","ring file in 2 parts, 1976-1978 not measured",17,10,"QURU","Quercus","C","LIVE",62,0.7836684,597.8436,24620.43,1,31.83099,14844.24,9804.631,17.75315,1177.747,37,0.4725068,27.54907,0.2069976,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,1.11727958847219,11.6541836826713,100.704166666667,11.3799997866154,1208.45,246.2043
1998,"BLDB2","BLD","B",2,"BLDB237",1795.006,"BLDB237HI","N",1845,1865,2012,"Y","Y","lots of error on pith est",20,37,"QUPR","Quercus","D","LIVE",153,3.785881,1795.006,118940.7,1,31.83099,14844.24,9804.631,17.75315,1177.747,37,0.4725068,27.54907,1,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,1.11727958847219,11.6541836826713,100.704166666667,11.3799997866154,1208.45,1189.407
1998,"BLDC2","BLD","C",2,"BLDC232",208.2732,"BLDC232HI","Y",1941,1943,2012,"Y","Y","can't measure to pith",2,32,"NYSY","Nyssa","U","LIVE",57,0.1070719,208.2732,3363.867,1,31.83099,9493.697,6254.968,15.77223,986.7606,31,0.3021938,17.44117,0.05710983,"BLDC",37.91423,-79.8396,866.701798621617,0.0382064296520424,-0.136115313498066,118509.65576795,118509.65576795,1.11727958847219,11.8650630152958,100.704166666667,11.3799997866154,1208.45,33.63867
1998,"BLDC3","BLD","C",3,"BLDC303",144.1024,"BLDC303HI","Y",1934,1935,2012,"Y","N","poor correlation; pull from analysis",1,3,"NYSY","Nyssa","I","LIVE",64,0.1227221,144.1024,3855.549,1,31.83099,4487.638,3783.555,3.269581,891.2677,28,0.1428459,5.817851,0.1839233,"BLDC",37.91517,-79.83977,880.148512355018,0.0388048411497731,-0.113580013447638,119166.485413846,119166.485413846,1.11727958847219,11.9954455518206,100.704166666667,11.3799997866154,1208.45,38.55549
1998,"BLDC4","BLD","C",4,"BLDC437",26.7743,"BLDC437HI","N",1932,1934,2009,"Y","Y","dead or broken outside",2,37,"QUPR","Quercus","I","LIVE",66,0.210308,26.7743,6607.225,1,31.83099,7058.002,5434.498,15.9917,891.2677,28,0.2246632,16.3867,0.1278083,"BLDC",37.91554,-79.83873,868.618903971845,0.0416606334841629,-0.0971803251215027,118333.398439375,118333.398439375,1.11727958847219,11.9308142406821,100.704166666667,11.3799997866154,1208.45,66.07225
1998,"FLTB2","FLT","B",2,"FLTB204",50.48665,"FLTB204HI","Y",1953,1954,2013,"Y","N","poor correlation",1,4,"QURU","Quercus","U","LIVE",45,0.05062343,50.48665,1590.431,1,31.83099,15893.17,5444.793,17.04537,923.0987,29,0.5058954,17.50465,0.01985349,"FLTB",37.23649,-80.85878,1006.10094850949,0.0315926067073171,-0.0417407689701902,129249.492407312,129249.492407312,1.11727958847219,11.6222598179698,94.9258333333333,10.8020834326744,1139.11,15.90431
1998,"HIKA1","HIK","A",1,"HIKA112",3523.569,"HIKA112HI","Y",1889,1890,2012,"Y","Y","break at 1931, 2 missing rings",1,12,"QURU","Quercus","C","LIVE",109,1.237656,3523.569,87466.85,1,14.14711,28003.06,18877.53,20.60458,537.59,38,0.3961622,24.22938,0.3707022,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,1.11727958847219,11.1700132831418,80.9166666666667,10.1579164365927,971,874.6685
1998,"HIKA1","HIK","A",1,"HIKA124",895.7412,"HIKA124HI","N",1914,1916,2012,"Y","Y","not sure of pith est",2,24,"QURU","Quercus","C","LIVE",84,1.203556,895.7412,85056.95,1,14.14711,28003.06,18877.53,20.60458,537.59,38,0.3961622,24.22938,0.3604886,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,1.11727958847219,11.1700132831418,80.9166666666667,10.1579164365927,971,850.5695
1998,"HIKA2","HIK","A",2,"HIKA220",25.4707,"HIKA220HI","N",1928,1931,2012,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","I","LIVE",70,0.1037686,25.4707,4695.411,1,22.10485,22792.26,14296.28,21.32658,442.0971,20,0.5038195,28.95445,0.02640342,"HIKA",38.56745,-79.16833,1097.45767195767,0.00850915178571428,0.180565889550272,110109.96578086,110109.96578086,1.11727958847219,10.9512261095131,80.9166666666667,10.1579164365927,971,46.95411
1998,"HIKA3","HIK","A",3,"HIKA311",3215.928,"HIKA311HI","N",1833,1838,2012,"Y","Y","tentative pith date",5,11,"QURU","Quercus","C","LIVE",165,3.492943,3215.928,246851.1,1,14.14711,23815.91,19593.25,19.88655,183.9124,13,0.3369262,29.63916,0.6317272,"HIKA",38.56833,-79.16862,1102.64975124378,0.00787902985074627,0.209981343283589,108006.020702228,108006.020702228,1.11727958847219,10.5932053437726,80.9166666666667,10.1579164365927,971,2468.511
1998,"HIKB3","HIK","B",3,"HIKB321",40.14602,"HIKB321HI","Y",1928,1929,2012,"Y","N","poor corr w/ master",1,21,"ACRU","Acer","U","LIVE",70,0.08127949,40.14602,2553.55,1,31.83099,15066.35,10192.33,13.09529,1050.423,33,0.479577,22.79488,0.020859,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,1.11727958847219,10.7857680121233,80.9166666666667,10.1579164365927,971,25.5355
1998,"HIKB3","HIK","B",3,"HIKB333",67.72449,"HIKB333HI","N",1930,1936,2012,"Y","Y","1977 missing",6,33,"ACRU","Acer","I","LIVE",68,0.09326626,67.72449,2930.137,1,31.83099,15066.35,10192.33,13.09529,1050.423,33,0.479577,22.79488,0.0239352,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,1.11727958847219,10.7857680121233,80.9166666666667,10.1579164365927,971,29.30137
1998,"HIKB4","HIK","B",4,"HIKB409",80.18405,"HIKB409HI","N",1934,1937,2012,"Y","Y","2011, 1977 missing",3,9,"ACRU","Acer","U","LIVE",64,0.09144292,80.18405,2872.853,1,31.83099,15875.22,7171.303,16.89391,732.1127,23,0.5053239,20.38967,0.01539077,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,1.11727958847219,10.631605507086,80.9166666666667,10.1579164365927,971,28.72853
1998,"HIKB4","HIK","B",4,"HIKB413",510.2254,"HIKB413HI","Y",1920,1921,2012,"Y","Y","1931 missing",1,13,"ACRU","Acer","I","LIVE",78,0.2350237,510.2254,7383.718,1,31.83099,15875.22,7171.303,16.89391,732.1127,23,0.5053239,20.38967,0.03955689,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,1.11727958847219,10.631605507086,80.9166666666667,10.1579164365927,971,73.83718
1998,"HIKB4","HIK","B",4,"HIKB420",169.2539,"HIKB420HI","N",1930,1933,2008,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","U","LIVE",68,0.05658888,169.2539,1777.847,1,31.83099,15875.22,7171.303,16.89391,732.1127,23,0.5053239,20.38967,0.009524484,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,1.11727958847219,10.631605507086,80.9166666666667,10.1579164365927,971,17.77847
1998,"HIKC2","HIK","C",2,"HIKC202",678.7574,"HIKC202HI","N",1809,1815,2012,"Y","Y","dots off on core",6,2,"BELE","Betula","C","LIVE",189,2.649651,678.7574,83243.81,1,31.83099,18654.65,10328.19,29.08313,827.6057,26,0.5937959,31.46352,0.4809677,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,1.11727958847219,11.4956298943187,80.9166666666667,10.1579164365927,971,832.4381
1998,"HIKC2","HIK","C",2,"HIKC206",114.0697,"HIKC206HI","Y",1969,1970,2012,"Y","N","poor corr w/ master",1,6,"BELE","Betula","I","LIVE",29,0.1342324,114.0697,4217.168,1,31.83099,18654.65,10328.19,29.08313,827.6057,26,0.5937959,31.46352,0.02436603,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,1.11727958847219,11.4956298943187,80.9166666666667,10.1579164365927,971,42.17168
1998,"HIKC3","HIK","C",3,"HIKC313",471.5433,"HIKC313HI","N",1972,1974,2012,"Y","Y","2011 missing",2,13,"ACRU","Acer","I","LIVE",26,0.3798139,471.5433,11932.58,1,31.83099,21403.63,9032.382,12.80477,1082.254,34,0.6812988,15.03358,0.2663362,"HIKC",38.57377,-79.15203,823.694881398252,0.0948026966292135,-0.157126508531003,103834.095874169,103834.095874169,1.11727958847219,11.7383671301577,80.9166666666667,10.1579164365927,971,119.3258
1998,"HIKC4","HIK","C",4,"HIKC405",251.0761,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",26,0.4123546,251.0761,12954.9,1,31.83099,22307.35,10621.14,10.86825,1305.071,41,0.710065,15.16635,0.4433717,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,1.11727958847219,11.9957318268851,80.9166666666667,10.1579164365927,971,129.549
1998,"HIKC4","HIK","C",4,"HIKC406",72.26959,"HIKC406HI","N",1971,1973,2012,"Y","Y","2003, 1990 missing",2,6,"ACRU","Acer","U","LIVE",27,0.1004542,72.26959,3155.959,1,31.83099,22307.35,10621.14,10.86825,1305.071,41,0.710065,15.16635,0.1080103,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,1.11727958847219,11.9957318268851,80.9166666666667,10.1579164365927,971,31.55959
1998,"HIKC4","HIK","C",4,"HIKC417",315.3305,"HIKC417HI","Y",1971,1972,2012,"Y","Y","1999 missing",1,17,"ACRU","Acer","C","LIVE",27,0.3302698,315.3305,10376.06,1,31.83099,22307.35,10621.14,10.86825,1305.071,41,0.710065,15.16635,0.3551126,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,1.11727958847219,11.9957318268851,80.9166666666667,10.1579164365927,971,103.7606
